productid,date,saleprice
16331,12/13/02,81.48
16438,12/13/02,268.95
17075,12/13/02,393.93
17901,12/13/02,270.74
20319,12/13/02,265.19
23328,12/13/02,185.39
23767,12/13/02,10.12
993,12/14/02,138.92
2117,12/14/02,97.6
2600,12/14/02,445.77
2953,12/14/02,36.05
4754,12/14/02,113.18
4842,12/14/02,69.81
5480,12/14/02,15.51
8761,12/14/02,195.13
10525,12/14/02,292.88
19061,12/14/02,259.33
19425,12/14/02,150.07
19760,12/14/02,146.75
1843,12/15/02,52.8
3553,12/15/02,253.74
4160,12/15/02,261.78
5750,12/15/02,339.26
6291,12/15/02,316.86
9444,12/15/02,39.15
9701,12/15/02,214.38
11723,12/15/02,235.63
14770,12/15/02,232.59
14975,12/15/02,299.46
18848,12/15/02,445.36
19294,12/15/02,196.62
1869,12/16/02,59.89
5391,12/16/02,193.37
7541,12/16/02,189.98
7948,12/16/02,44.55
8509,12/16/02,95.56
8940,12/16/02,72.14
10060,12/16/02,30.69
10842,12/16/02,104.41
11915,12/16/02,28.25
14907,12/16/02,324.24
15093,12/16/02,6.89
18563,12/16/02,190.56
19329,12/16/02,350.94
19789,12/16/02,72.79
21380,12/16/02,101.16
23819,12/16/02,6.86
2870,12/17/02,211.78
6401,12/17/02,74.42
8947,12/17/02,180.97
8973,12/17/02,11.02
9466,12/17/02,178.15
9677,12/17/02,120.67
10336,12/17/02,109.31
10366,12/17/02,327.82
11049,12/17/02,174.78
16197,12/17/02,105.48
17017,12/17/02,416.36
20475,12/17/02,190.77
24038,12/17/02,204.9
681,12/18/02,380.73
857,12/18/02,137.31
3777,12/18/02,469.29
3944,12/18/02,204.34
5228,12/18/02,305.57
5251,12/18/02,263.74
5706,12/18/02,150.63
8022,12/18/02,180.1
8203,12/18/02,209.54
12818,12/18/02,252.32
15124,12/18/02,96.12
20748,12/18/02,179.06
22855,12/18/02,353.73
603,12/19/02,42.81
2548,12/19/02,357.05
3713,12/19/02,232.56
6134,12/19/02,376.04
7624,12/19/02,2.18
7779,12/19/02,239.03
12119,12/19/02,119.75
12391,12/19/02,446.23
14591,12/19/02,35.39
15482,12/19/02,91.91
16076,12/19/02,42.63
19987,12/19/02,285.53
21159,12/19/02,364.12
22011,12/19/02,400.75
22989,12/19/02,333.92
24956,12/19/02,1.51
25133,12/19/02,2846.52
25137,12/19/02,2732.99
316,12/20/02,210.43
391,12/20/02,217.55
2943,12/20/02,39.52
3325,12/20/02,148.89
3872,12/20/02,276.59
4962,12/20/02,77.01
5725,12/20/02,40.67
5925,12/20/02,37.9
6403,12/20/02,182.43
6559,12/20/02,41.34
7105,12/20/02,458.64
7544,12/20/02,207.83
7687,12/20/02,80.21
9771,12/20/02,173.23
19009,12/20/02,344.38
21106,12/20/02,214.72
23513,12/20/02,439.38
638,12/21/02,120.93
1255,12/21/02,139.02
5694,12/21/02,240.4
6447,12/21/02,243.09
7333,12/21/02,411.21
7822,12/21/02,11.41
8081,12/21/02,278.79
12056,12/21/02,124.69
13297,12/21/02,187.17
15587,12/21/02,90.59
15883,12/21/02,12.47
19823,12/21/02,332.5
22616,12/21/02,317.41
22622,12/21/02,29.68
690,12/22/02,87.08
2375,12/22/02,329.83
3379,12/22/02,88.8
4875,12/22/02,77.15
5753,12/22/02,194.26
9218,12/22/02,4.19
11757,12/22/02,35.89
20008,12/22/02,63.24
639,12/23/02,394.05
1685,12/23/02,52.64
1759,12/23/02,203.13
3782,12/23/02,112.59
6659,12/23/02,394.61
9076,12/23/02,227.13
14490,12/23/02,88.86
14540,12/23/02,24.55
14906,12/23/02,2.11
23567,12/23/02,358.32
24072,12/23/02,123.29
37,12/24/02,60.4
132,12/24/02,301.11
1214,12/24/02,338.86
5118,12/24/02,36.94
8959,12/24/02,378.61
9312,12/24/02,220.63
11356,12/24/02,114.33
14847,12/24/02,237.44
20352,12/24/02,222.49
20645,12/24/02,99.07
24,12/25/02,151.1
1430,12/25/02,89.19
5225,12/25/02,0.27
6743,12/25/02,57.74
8779,12/25/02,20.06
9563,12/25/02,52.18
11934,12/25/02,152.87
16288,12/25/02,307.64
20270,12/25/02,141.83
21158,12/25/02,241.13
22072,12/25/02,168.73
24045,12/25/02,432.77
137,12/26/02,112.2
1053,12/26/02,142.63
1351,12/26/02,238.56
2498,12/26/02,4.36
8886,12/26/02,10.71
10283,12/26/02,317.06
15407,12/26/02,126.88
15561,12/26/02,100.11
18401,12/26/02,13.44
25003,12/26/02,3166.31
597,12/27/02,77.07
3225,12/27/02,63.65
5681,12/27/02,475.55
7524,12/27/02,44.58
8322,12/27/02,59.03
9304,12/27/02,79.4
10896,12/27/02,134.71
10905,12/27/02,241.06
17332,12/27/02,96.09
18720,12/27/02,48.84
21644,12/27/02,20.22
21798,12/27/02,8.1
22044,12/27/02,19.49
1108,12/28/02,127.41
1831,12/28/02,73.22
2515,12/28/02,181.02
5084,12/28/02,214.12
5342,12/28/02,19.81
8003,12/28/02,464.41
9696,12/28/02,386.98
11257,12/28/02,100.28
13109,12/28/02,332.32
22815,12/28/02,103.86
24825,12/28/02,191.92
439,12/29/02,118.65
4392,12/29/02,251.26
5247,12/29/02,322.44
6321,12/29/02,197.3
9778,12/29/02,321.42
10350,12/29/02,102.71
10687,12/29/02,27.95
10901,12/29/02,50.31
11398,12/29/02,261.29
14778,12/29/02,1.97
17107,12/29/02,35.76
23076,12/29/02,58.81
804,12/30/02,355.42
1240,12/30/02,347.77
1981,12/30/02,221.75
2337,12/30/02,5.23
2901,12/30/02,285.29
4740,12/30/02,256.25
7895,12/30/02,279.88
8870,12/30/02,231.69
10462,12/30/02,314.71
10904,12/30/02,83.89
12058,12/30/02,198.42
16060,12/30/02,130.19
16704,12/30/02,55.6
21631,12/30/02,36.47
23447,12/30/02,149.26
265,12/31/02,375
1322,12/31/02,194.27
1448,12/31/02,436.42
1703,12/31/02,244.73
3075,12/31/02,240.55
4654,12/31/02,347.82
6626,12/31/02,98.23
9572,12/31/02,146.87
22631,12/31/02,82.17
632,1/1/03,219.09
1776,1/1/03,0.52
3408,1/1/03,180.92
4522,1/1/03,275.06
5631,1/1/03,313.6
6280,1/1/03,44.41
6516,1/1/03,103.28
9219,1/1/03,7.44
15695,1/1/03,426.61
18003,1/1/03,191.09
19698,1/1/03,115.05
20023,1/1/03,42.53
24832,1/1/03,277.63
562,1/2/03,28.53
746,1/2/03,44.22
1015,1/2/03,323.01
2856,1/2/03,186.73
3026,1/2/03,54.42
3361,1/2/03,102.04
5603,1/2/03,101.37
6612,1/2/03,156.7
7075,1/2/03,54
7605,1/2/03,239.94
10992,1/2/03,430.35
13945,1/2/03,9.82
15150,1/2/03,48.65
15490,1/2/03,279.76
18330,1/2/03,218.94
18845,1/2/03,44.13
21917,1/2/03,2.76
21975,1/2/03,170.44
24175,1/2/03,77.28
31,1/3/03,55.81
5131,1/3/03,413.26
5271,1/3/03,95.12
6424,1/3/03,179.02
7334,1/3/03,33.25
9345,1/3/03,239.71
10576,1/3/03,221.31
15983,1/3/03,141.83
17864,1/3/03,220.53
18529,1/3/03,128.87
19725,1/3/03,348.01
20226,1/3/03,302.67
21320,1/3/03,365.9
21499,1/3/03,221.58
22246,1/3/03,327.34
23653,1/3/03,229.14
2526,1/4/03,243.79
4273,1/4/03,346.49
4828,1/4/03,108.8
6182,1/4/03,101.63
6330,1/4/03,263.87
7376,1/4/03,260.64
7741,1/4/03,232.52
1899,1/5/03,37.62
2106,1/5/03,217.78
4892,1/5/03,123.96
5226,1/5/03,213.71
8528,1/5/03,120.95
8942,1/5/03,32.08
12013,1/5/03,265.18
14551,1/5/03,113.27
20069,1/5/03,252.44
21666,1/5/03,244.01
24196,1/5/03,17
24688,1/5/03,230.76
628,1/6/03,141.05
4338,1/6/03,126.74
4846,1/6/03,224.88
5358,1/6/03,70.82
5393,1/6/03,31.9
16166,1/6/03,109.75
16663,1/6/03,220.76
18037,1/6/03,115.99
19966,1/6/03,450.33
20521,1/6/03,70.03
23683,1/6/03,392.03
139,1/7/03,255.27
634,1/7/03,32.06
740,1/7/03,302.4
1007,1/7/03,212.91
1019,1/7/03,445.74
4121,1/7/03,111.88
5086,1/7/03,60.71
5498,1/7/03,48.05
6228,1/7/03,444.14
6479,1/7/03,60.5
8222,1/7/03,253.5
9795,1/7/03,165.06
10978,1/7/03,365.07
11868,1/7/03,390.8
14636,1/7/03,405.96
17616,1/7/03,482.4
17653,1/7/03,166.62
19108,1/7/03,265.55
20790,1/7/03,153.06
22809,1/7/03,106.43
24550,1/7/03,4.96
24861,1/7/03,118.12
24912,1/7/03,144.17
2024,1/8/03,153.12
5883,1/8/03,232.37
8387,1/8/03,244.09
18101,1/8/03,119.48
20900,1/8/03,70.17
22164,1/8/03,131.11
1056,1/9/03,94.83
4703,1/9/03,60.31
7109,1/9/03,337.38
10471,1/9/03,284.55
11460,1/9/03,181.82
14909,1/9/03,95.44
16121,1/9/03,45.82
17348,1/9/03,316.94
17833,1/9/03,18.73
18775,1/9/03,153.15
22747,1/9/03,83.9
24703,1/9/03,386
25156,1/9/03,9631.41
1393,1/10/03,439.05
2724,1/10/03,200.34
4698,1/10/03,233.8
6546,1/10/03,4.37
9252,1/10/03,282.15
9821,1/10/03,289.08
10297,1/10/03,350.93
16403,1/10/03,162.09
1865,1/11/03,11.42
2585,1/11/03,243.86
5260,1/11/03,227.94
6424,1/11/03,166.73
8265,1/11/03,359.46
9306,1/11/03,242.98
9375,1/11/03,151.52
11761,1/11/03,140.7
12954,1/11/03,246.55
14714,1/11/03,196.14
15188,1/11/03,31.1
16075,1/11/03,9.21
23,1/12/03,193.09
4283,1/12/03,127.11
5896,1/12/03,289.22
6671,1/12/03,60.96
7260,1/12/03,126.33
8373,1/12/03,343.5
8516,1/12/03,74.53
9921,1/12/03,228.76
10102,1/12/03,127.43
11005,1/12/03,2.83
14739,1/12/03,317.74
18153,1/12/03,420.15
2452,1/13/03,87.37
2663,1/13/03,94.28
4308,1/13/03,328.34
4593,1/13/03,158.98
6198,1/13/03,84.04
7757,1/13/03,365.84
15214,1/13/03,22.1
16195,1/13/03,417.96
18645,1/13/03,32.4
19272,1/13/03,12.88
22889,1/13/03,157.07
524,1/14/03,329.62
1519,1/14/03,106.87
3704,1/14/03,125.98
5765,1/14/03,393.08
7999,1/14/03,5.39
8510,1/14/03,24.79
12894,1/14/03,304.6
14395,1/14/03,253.37
18575,1/14/03,152.94
22660,1/14/03,231.7
24597,1/14/03,389.55
1476,1/15/03,59.13
1535,1/15/03,20.1
3077,1/15/03,28.63
7084,1/15/03,102.49
9134,1/15/03,247.1
9189,1/15/03,22.73
9695,1/15/03,156.05
10519,1/15/03,23.72
15173,1/15/03,245.4
17986,1/15/03,440.22
18150,1/15/03,380.68
19320,1/15/03,209.12
20137,1/15/03,269.09
20780,1/15/03,155.66
21207,1/15/03,20.06
22175,1/15/03,120.62
22722,1/15/03,197.48
22751,1/15/03,113.24
177,1/16/03,75.52
3212,1/16/03,154.29
4657,1/16/03,370.12
8608,1/16/03,328
10225,1/16/03,145.21
16361,1/16/03,419.64
16419,1/16/03,151.13
16429,1/16/03,18.42
17441,1/16/03,365.65
19892,1/16/03,23.33
20720,1/16/03,294.61
23239,1/16/03,247.8
712,1/17/03,229.09
1006,1/17/03,443.96
5078,1/17/03,43.6
8499,1/17/03,407.62
8693,1/17/03,193.59
9030,1/17/03,387.93
13377,1/17/03,168.98
14616,1/17/03,192.55
15473,1/17/03,31.58
15844,1/17/03,123.91
16720,1/17/03,413.61
17969,1/17/03,72.42
20819,1/17/03,264.47
1393,1/18/03,439.05
1923,1/18/03,103.85
4808,1/18/03,360.55
5491,1/18/03,294.74
5644,1/18/03,168.65
12906,1/18/03,261.71
16203,1/18/03,27.75
17154,1/18/03,290.88
20189,1/18/03,250.23
22260,1/18/03,258.62
23078,1/18/03,60.99
24818,1/18/03,218.6
636,1/19/03,300.85
3363,1/19/03,130.37
4809,1/19/03,95.28
7890,1/19/03,120.68
10315,1/19/03,437.84
14217,1/19/03,216.66
15158,1/19/03,231.01
16042,1/19/03,64.52
17315,1/19/03,27.44
19772,1/19/03,154.8
20037,1/19/03,279.67
3437,1/20/03,122.89
4688,1/20/03,431.24
5716,1/20/03,130.15
6729,1/20/03,1.74
7076,1/20/03,144.49
9233,1/20/03,408.04
9906,1/20/03,230.17
10042,1/20/03,334.94
10515,1/20/03,42.01
13094,1/20/03,184.66
15044,1/20/03,130.98
20622,1/20/03,209.27
21183,1/20/03,16.54
22139,1/20/03,291.1
24132,1/20/03,106.62
24408,1/20/03,238.04
375,1/21/03,114.94
3598,1/21/03,441.79
4962,1/21/03,100.89
6557,1/21/03,276.05
7146,1/21/03,179.66
12483,1/21/03,125.19
17292,1/21/03,281.91
20310,1/21/03,195.82
1799,1/22/03,8.42
1962,1/22/03,149.35
2318,1/22/03,334.89
3932,1/22/03,299.44
5974,1/22/03,86.29
8280,1/22/03,280.75
9145,1/22/03,314.62
15035,1/22/03,162.71
18019,1/22/03,412.08
18236,1/22/03,85.5
24373,1/22/03,68.29
358,1/23/03,163.06
4541,1/23/03,5.19
5101,1/23/03,161.66
10388,1/23/03,9.4
11063,1/23/03,46.8
13585,1/23/03,37.83
14712,1/23/03,189.76
17625,1/23/03,164.57
18306,1/23/03,289.38
20232,1/23/03,222.19
24120,1/23/03,111.1
24640,1/23/03,473.35
270,1/24/03,125.43
537,1/24/03,147.96
551,1/24/03,110.12
635,1/24/03,65.48
1683,1/24/03,48.47
3089,1/24/03,70.22
3268,1/24/03,18.05
6164,1/24/03,119.92
9537,1/24/03,305.87
11752,1/24/03,204.16
12769,1/24/03,197.44
15216,1/24/03,43.79
17391,1/24/03,23.6
17797,1/24/03,213.45
22567,1/24/03,140.18
28,1/25/03,87.17
2970,1/25/03,381.39
8183,1/25/03,132.85
18184,1/25/03,122.52
22653,1/25/03,358
436,1/26/03,85.86
1344,1/26/03,416.44
1833,1/26/03,153.9
2049,1/26/03,190.99
2701,1/26/03,37.1
3224,1/26/03,244.64
4706,1/26/03,193.57
5623,1/26/03,8.96
5631,1/26/03,332.36
6781,1/26/03,336.83
9244,1/26/03,127.53
9393,1/26/03,71.78
10150,1/26/03,116.34
25053,1/26/03,4927.68
592,1/27/03,90.57
2963,1/27/03,300.92
3522,1/27/03,96.55
5083,1/27/03,202.37
5706,1/27/03,112.99
5960,1/27/03,375.31
8043,1/27/03,397.16
9217,1/27/03,399.57
13672,1/27/03,38.08
14570,1/27/03,353.31
16582,1/27/03,74.65
18823,1/27/03,362.06
23722,1/27/03,120.38
73,1/28/03,24.56
2506,1/28/03,33.1
6196,1/28/03,230.34
6552,1/28/03,487.76
7248,1/28/03,84.29
8928,1/28/03,430
11078,1/28/03,24.46
11100,1/28/03,83.22
11605,1/28/03,161.26
13029,1/28/03,391.05
14149,1/28/03,126.26
14917,1/28/03,111.35
15534,1/28/03,174.34
19664,1/28/03,376.78
20656,1/28/03,307.32
462,1/29/03,17.07
3475,1/29/03,71.13
6305,1/29/03,60.98
9109,1/29/03,67.81
9798,1/29/03,470.96
9902,1/29/03,288.3
10165,1/29/03,30.41
12274,1/29/03,11.05
15608,1/29/03,94.19
16464,1/29/03,130.71
16792,1/29/03,179.78
17830,1/29/03,119.99
17993,1/29/03,15.97
401,1/30/03,392.02
776,1/30/03,53.59
1762,1/30/03,56.56
2447,1/30/03,343.86
2904,1/30/03,369.26
6038,1/30/03,178.29
7661,1/30/03,361.78
9537,1/30/03,355.9
10217,1/30/03,229.14
12368,1/30/03,70.67
14547,1/30/03,13
14838,1/30/03,6.09
15143,1/30/03,236.65
21980,1/30/03,326.62
23271,1/30/03,249.25
1249,1/31/03,4.84
2189,1/31/03,352.13
7672,1/31/03,402.12
8661,1/31/03,21.66
9878,1/31/03,207.42
10449,1/31/03,292.31
11949,1/31/03,66.41
13436,1/31/03,6.53
14965,1/31/03,160.14
15542,1/31/03,185.2
17196,1/31/03,12.82
19060,1/31/03,129.49
275,2/1/03,109.89
2269,2/1/03,225.87
2975,2/1/03,184.05
5945,2/1/03,128.79
9762,2/1/03,441.51
10256,2/1/03,216.94
10309,2/1/03,218.35
10589,2/1/03,34.02
21136,2/1/03,29.06
25104,2/1/03,3009.57
630,2/2/03,243.82
3951,2/2/03,94.77
4169,2/2/03,19.59
4170,2/2/03,166.65
5863,2/2/03,87.54
6897,2/2/03,113.99
8763,2/2/03,127.55
10433,2/2/03,185.08
11704,2/2/03,221.52
12519,2/2/03,28.56
14944,2/2/03,390.7
15486,2/2/03,376.43
16891,2/2/03,485.21
19972,2/2/03,178.74
23777,2/2/03,8.92
2407,2/3/03,175.72
2479,2/3/03,181.94
3065,2/3/03,439.54
4951,2/3/03,139.29
5682,2/3/03,304.06
8396,2/3/03,155.45
9279,2/3/03,48.07
13125,2/3/03,208.37
15484,2/3/03,186.88
15616,2/3/03,4.7
18453,2/3/03,330.42
18812,2/3/03,329.21
23356,2/3/03,185.11
23665,2/3/03,165.96
1007,2/4/03,105.08
3986,2/4/03,275.74
6589,2/4/03,67.58
8760,2/4/03,455.54
9376,2/4/03,227.75
10900,2/4/03,197.67
13116,2/4/03,21.59
20465,2/4/03,190.96
20505,2/4/03,184
21275,2/4/03,155.73
23751,2/4/03,269.05
2344,2/5/03,71.98
5449,2/5/03,141.1
5860,2/5/03,130.89
9895,2/5/03,108.27
10870,2/5/03,312.99
11520,2/5/03,156.34
11876,2/5/03,327.18
15634,2/5/03,183.9
16376,2/5/03,201.98
20665,2/5/03,11.61
24936,2/5/03,77.03
343,2/6/03,129.06
1562,2/6/03,93.71
1725,2/6/03,98.25
2956,2/6/03,365.58
5065,2/6/03,69.65
6571,2/6/03,197.33
7642,2/6/03,22.45
9245,2/6/03,337.57
10090,2/6/03,83.61
11198,2/6/03,279.35
12685,2/6/03,287.36
16118,2/6/03,103.85
17268,2/6/03,393.3
25181,2/6/03,996.31
25266,2/6/03,1406.55
475,2/7/03,149.53
917,2/7/03,165.25
1508,2/7/03,434.42
2285,2/7/03,154.66
5944,2/7/03,57.03
7187,2/7/03,259.86
9301,2/7/03,100.41
12878,2/7/03,324.6
14857,2/7/03,116.18
16301,2/7/03,156.97
16969,2/7/03,205.16
18741,2/7/03,160.2
19187,2/7/03,173.81
19934,2/7/03,49.02
25109,2/7/03,5398.65
25260,2/7/03,7400.15
1702,2/8/03,468.75
4290,2/8/03,102.05
4400,2/8/03,92.44
4403,2/8/03,219.79
5730,2/8/03,120.17
6766,2/8/03,248.8
8665,2/8/03,62.98
9160,2/8/03,202.52
10755,2/8/03,8.37
11080,2/8/03,305.91
21693,2/8/03,326.58
22178,2/8/03,88.45
23786,2/8/03,140.17
23868,2/8/03,67.33
416,2/9/03,191.27
1360,2/9/03,304.57
4464,2/9/03,244.48
5592,2/9/03,117.21
6090,2/9/03,245.27
10534,2/9/03,21.79
10594,2/9/03,150.66
15298,2/9/03,127.57
17815,2/9/03,216.93
21339,2/9/03,369.47
22902,2/9/03,278.18
25103,2/9/03,2551.62
1037,2/10/03,41.14
1801,2/10/03,59.67
2622,2/10/03,6.24
4853,2/10/03,105.07
5145,2/10/03,146.77
5337,2/10/03,15.78
6130,2/10/03,183.01
8393,2/10/03,226.59
8405,2/10/03,280.98
8740,2/10/03,112.07
25075,2/10/03,6970.72
1295,2/11/03,18.87
2974,2/11/03,121.68
6137,2/11/03,420.96
6142,2/11/03,108.3
6379,2/11/03,35.82
9390,2/11/03,297.31
14450,2/11/03,45.11
15079,2/11/03,235.17
17870,2/11/03,142.47
18060,2/11/03,295.24
21428,2/11/03,54.01
22276,2/11/03,235.16
22412,2/11/03,444.4
22524,2/11/03,46.01
22877,2/11/03,167.04
130,2/12/03,488.12
2017,2/12/03,265.05
2489,2/12/03,251.99
3969,2/12/03,5.32
5221,2/12/03,426.24
5560,2/12/03,393.69
9328,2/12/03,1.19
10171,2/12/03,11.47
10886,2/12/03,17.27
10961,2/12/03,119.96
11437,2/12/03,6.23
13868,2/12/03,202.96
17439,2/12/03,146.58
20086,2/12/03,457.23
22938,2/12/03,22.77
1749,2/13/03,78.87
2623,2/13/03,45.31
3328,2/13/03,109.19
3686,2/13/03,355.68
4056,2/13/03,263.58
13695,2/13/03,357.47
17805,2/13/03,312.66
19166,2/13/03,80.59
23230,2/13/03,128.86
24775,2/13/03,240.5
3592,2/14/03,29.91
3716,2/14/03,58.19
4898,2/14/03,303.16
4964,2/14/03,135.07
6159,2/14/03,84.66
7056,2/14/03,48.02
10802,2/14/03,179.17
11784,2/14/03,35.27
12480,2/14/03,24.68
16990,2/14/03,113.96
20238,2/14/03,103.64
22029,2/14/03,72.38
23016,2/14/03,162.29
25,2/15/03,199.04
256,2/15/03,11.08
1753,2/15/03,198.65
3525,2/15/03,74.29
5506,2/15/03,127.79
16643,2/15/03,42.88
19219,2/15/03,266.01
20240,2/15/03,159.03
24222,2/15/03,324.55
24365,2/15/03,64.8
591,2/16/03,189.34
1008,2/16/03,62.48
1555,2/16/03,56.96
4942,2/16/03,181.32
7286,2/16/03,70.56
7797,2/16/03,162.95
9018,2/16/03,33.2
9047,2/16/03,55.96
9781,2/16/03,20.48
16781,2/16/03,5.08
20718,2/16/03,70.6
21514,2/16/03,270.44
24064,2/16/03,461.31
656,2/17/03,391.65
1767,2/17/03,182.7
5169,2/17/03,26.29
6897,2/17/03,73.61
14281,2/17/03,342.11
16189,2/17/03,16.1
19808,2/17/03,455.56
24107,2/17/03,73.68
25004,2/17/03,4774.96
369,2/18/03,277.81
1966,2/18/03,274.44
2827,2/18/03,67.29
3271,2/18/03,42.83
5562,2/18/03,410.75
5772,2/18/03,153.49
7262,2/18/03,172.14
11197,2/18/03,207.02
12127,2/18/03,369.67
12189,2/18/03,410.4
12407,2/18/03,491.35
15010,2/18/03,206.13
18249,2/18/03,73.96
18770,2/18/03,186.84
18898,2/18/03,181.88
21749,2/18/03,140.39
23628,2/18/03,395.31
23746,2/18/03,60.36
24083,2/18/03,155.93
1784,2/19/03,289.33
3708,2/19/03,118.28
3986,2/19/03,230.98
6471,2/19/03,97.52
7397,2/19/03,80.59
7916,2/19/03,60.32
10509,2/19/03,224.1
10723,2/19/03,58.6
12416,2/19/03,85.58
15295,2/19/03,421.35
17216,2/19/03,54.06
17328,2/19/03,75.15
19427,2/19/03,483.47
24238,2/19/03,145.77
2551,2/20/03,145.38
3723,2/20/03,357.28
4550,2/20/03,147.69
7396,2/20/03,57.01
8005,2/20/03,203.77
9032,2/20/03,185.25
10062,2/20/03,425.2
14466,2/20/03,275.48
15507,2/20/03,87.6
24246,2/20/03,40.53
1039,2/21/03,336.05
3609,2/21/03,99.72
6122,2/21/03,121.14
6314,2/21/03,264.98
8629,2/21/03,225.93
9464,2/21/03,426.15
11511,2/21/03,309.9
13858,2/21/03,26.81
14344,2/21/03,156.14
16431,2/21/03,241.53
20646,2/21/03,109.8
20737,2/21/03,227.28
21683,2/21/03,187.69
21875,2/21/03,211.37
23811,2/21/03,98.34
24457,2/21/03,122.56
25050,2/21/03,7106.66
526,2/22/03,425.32
2664,2/22/03,234.76
3603,2/22/03,321.45
4408,2/22/03,50.44
5047,2/22/03,235.41
6340,2/22/03,460.93
9691,2/22/03,61.36
9713,2/22/03,16.57
10734,2/22/03,118.07
11563,2/22/03,355.78
11674,2/22/03,19.66
12009,2/22/03,98.79
14910,2/22/03,280.93
17152,2/22/03,29.15
17490,2/22/03,149.73
21110,2/22/03,207.14
260,2/23/03,363.7
9154,2/23/03,324.71
17200,2/23/03,86.19
19133,2/23/03,318.18
21797,2/23/03,333.36
21964,2/23/03,157.6
24310,2/23/03,211.07
603,2/24/03,40.25
784,2/24/03,56.42
2808,2/24/03,36.24
4797,2/24/03,87.07
5231,2/24/03,494.51
5625,2/24/03,260.76
8356,2/24/03,22.64
9862,2/24/03,64.1
13707,2/24/03,34.43
13899,2/24/03,7.02
14357,2/24/03,138.85
18412,2/24/03,230.44
19292,2/24/03,170.19
1620,2/25/03,264.45
2677,2/25/03,363.1
6795,2/25/03,57.89
6805,2/25/03,418.92
9164,2/25/03,226.28
9653,2/25/03,48.02
11463,2/25/03,94.64
17404,2/25/03,156.27
18029,2/25/03,58.74
18711,2/25/03,332.68
21498,2/25/03,89.28
23461,2/25/03,73.77
23977,2/25/03,125.83
24035,2/25/03,179.98
114,2/26/03,18.05
1472,2/26/03,24.23
2704,2/26/03,108.05
3297,2/26/03,308.87
3491,2/26/03,181.83
4296,2/26/03,320.06
6205,2/26/03,65.75
9761,2/26/03,13.36
12248,2/26/03,64.4
12821,2/26/03,83.5
15376,2/26/03,388.75
15622,2/26/03,75.59
18413,2/26/03,487.88
21471,2/26/03,320.78
184,2/27/03,156.77
1305,2/27/03,36.45
1687,2/27/03,152.85
5035,2/27/03,238.85
10104,2/27/03,103.68
11833,2/27/03,138.78
18337,2/27/03,122.03
19184,2/27/03,236.4
19624,2/27/03,45.69
22222,2/27/03,40.85
307,2/28/03,9.77
312,2/28/03,67.48
503,2/28/03,303.8
2290,2/28/03,22.12
2440,2/28/03,24.83
5184,2/28/03,156.72
5330,2/28/03,229.28
7428,2/28/03,231.55
7815,2/28/03,169.23
8428,2/28/03,174.79
11569,2/28/03,69.34
13518,2/28/03,116.36
16746,2/28/03,25.26
20082,2/28/03,475.47
23295,2/28/03,0.75
1691,3/1/03,54.58
6439,3/1/03,41.92
7659,3/1/03,229.23
8123,3/1/03,9.05
10208,3/1/03,250.69
12864,3/1/03,255.09
22259,3/1/03,99.39
22723,3/1/03,142.91
23464,3/1/03,376.99
59,3/2/03,127.31
2076,3/2/03,177.68
6726,3/2/03,164.93
7810,3/2/03,37.2
8258,3/2/03,336.51
9812,3/2/03,35.49
10152,3/2/03,319.11
10773,3/2/03,115.07
17105,3/2/03,158.89
17382,3/2/03,21.35
19309,3/2/03,215.1
20321,3/2/03,325.62
22781,3/2/03,159.12
2888,3/3/03,222.6
3393,3/3/03,206.32
3608,3/3/03,57.52
4798,3/3/03,101.63
6474,3/3/03,280.08
13634,3/3/03,98.26
15554,3/3/03,166.43
16427,3/3/03,17.71
16600,3/3/03,49.12
201,3/4/03,111.98
2898,3/4/03,269
4176,3/4/03,143.3
4226,3/4/03,90.99
4294,3/4/03,113.64
5017,3/4/03,1.14
6877,3/4/03,160.69
14152,3/4/03,327.21
15826,3/4/03,450.71
22212,3/4/03,268.89
23974,3/4/03,409.22
1553,3/5/03,113.08
1695,3/5/03,177.21
4197,3/5/03,270.29
5764,3/5/03,21.95
9099,3/5/03,29.24
10496,3/5/03,11.65
10641,3/5/03,358.84
10680,3/5/03,203.12
11120,3/5/03,130.46
15109,3/5/03,12.02
17506,3/5/03,466.13
19820,3/5/03,266.63
22920,3/5/03,266.26
23152,3/5/03,244.03
233,3/6/03,278.23
